201040703003,TX330108,0
201040703026,TX330981,0
201140703001,02010502,0
201140703001,02010506,0
201140703002,02010502,0
201140703002,TX330057,0
201140703022,02010501,0
201140703022,02010506,0
201140703024,02010502,0
201140703025,02010501,0
201140703025,02010506,0
200940703053,00030111,0
200940703053,02010502,0
200940703053,02010506,0
200940703053,02020305,0
200940703053,07000201,0
200940703053,07000217,0
200940703053,TX000101,0
200940703053,TX040403,0
201040703065,TX330106,0
201140703032,02010502,0
201140703033,02010502,0
201140703038,TX330981,0
201140703041,07000201,0
201140703046,TX330980,0
201140703048,07000242,0
201140703048,TX330093,0
201140703057,02010505,0
201140703057,02010506,0
201040703026,02010506,2
201140703001,07000201,2
201040703065,02010502,6
201140703022,07000201,10
201140703002,02010501,11
201040703003,07000201,12
201140703022,06040503,13
201140703032,07000202,13
201140703017,02010502,14
201140703019,02010506,15
201140703024,07000201,15
201140703025,02010505,15
200940703053,06040520,15
201140703024,02010505,16
201140703044,02010506,17
201140703002,02010506,18
201140703022,02010505,18
201140703022,07000217,18
201140703024,02010506,18
200940703053,02020107,18
201140703050,02010506,18
201140703032,02010506,19
201140703002,06040503,20
201140703024,06040503,20
201140703009,02010501,21
201140703033,06040503,21
201040703003,02010502,22
201140703001,06040503,22
201140703024,07000105,22
200940703053,07000105,22
201140703032,02010505,22
201140703032,06040503,22
201140703001,02010505,23
201140703002,07000201,23
201140703025,06040503,23
201140703048,06040503,23
201040703026,07000201,24
201140703009,06040503,24
201140703019,06040503,24
201140703050,06040503,24
200940703053,15060144,25
201140703044,07000105,25
201040703003,06040503,26
201140703011,06040503,26
201140703026,07000201,26
201040703065,02010501,26
201140703032,07000105,26
201140703032,07000217,26
201140703032,07000301,26
201040703026,02010502,27
201040703026,07000104,27
201040703026,07000203,27
201140703011,02010501,27
201140703017,06040503,27
201040703065,06040503,27
201140703009,02010505,28
201140703025,02010502,28
201040703065,07000301,28
201140703057,06040503,28
201040703003,02010505,29
201040703003,07000217,29
201140703024,07000217,29
201140703060,06040503,29
201140703060,07000301,29
201040703003,07000105,30
201040703026,07000202,30
201140703011,02010505,30
201140703046,02010502,30
201140703046,06040503,30
201140703049,06040503,30
201140703060,07000201,30
201040703026,07000301,31
201140703011,02010502,31
201040703065,02010505,31
201140703041,02010502,31
201140703010,06040503,33
201140703024,02010501,33
201140703019,02010505,34
201140703023,S1000007,34
201140703041,06040503,34
201140703046,02010501,34
201040703003,07000301,35
201140703060,02010505,35
201040703026,07000105,36
201140703033,02010505,36
201140703044,02010505,36
201140703002,07000105,37
201140703026,02010501,37
201140703006,06040503,38
201140703027,02010505,38
200940703053,0001011A,38
201140703041,07000105,38
201140703048,07000105,38
201140703050,02010505,38
201040703003,02020106,39
201040703003,07000203,39
201140703032,07000203,39
201040703003,07000202,40
201140703002,TX330980,40
201140703044,06040503,40
201140703057,0001031A,40
201140703011,02010506,41
201140703023,02010505,42
201140703024,07000314,42
201140703038,07000201,42
201140703041,07000218,42
201140703047,02010502,42
201140703049,02010502,42
201140703019,02010501,43
201140703019,02010502,43
201140703022,07000314,43
201140703026,02010506,43
201140703029,02010506,43
201140703048,07000202,43
201040703003,02020107,44
201040703026,15060143,44
201140703023,S1000021,44
200940703053,15060143,44
201140703038,07000301,44
201040703003,02010506,45
201140703008,06040503,45
201140703023,07000301,45
201140703038,06040503,45
201140703047,07000105,45
201140703060,07000105,45
201140703026,06040503,46
201040703065,07000105,46
201140703048,02010502,46
201140703048,07000217,46
201140703060,07000202,46
201140703025,07000314,47
201140703032,07000218,47
201140703038,07000202,47
201140703044,07000217,47
201140703049,02010505,47
201140703060,07000217,47
201140703008,02010501,48
201140703009,02010502,48
201140703009,07000201,48
201140703011,07000201,48
201140703016,02010505,48
201140703025,07000201,48
201140703032,02010501,48
201140703041,07000217,48
201140703001,07000217,49
201140703026,02010505,49
201140703047,02010506,49
201140703047,07000201,49
201140703049,02010506,49
201140703057,07000202,49
201140703010,02010506,50
201140703011,07000301,50
201140703035,02010506,50
201140703037,02010501,50
201140703037,02010505,50
201140703048,0001013B,50
201140703057,02010502,50
201040703003,15060143,51
201040703026,07000217,51
201140703017,07000314,51
201140703027,02010506,51
201140703035,07000201,51
201140703052,07000105,51
201040703003,07000101,52
201040703026,15060141,52
201140703004,S1000021,52
201140703023,02010506,52
201140703023,S1000004,52
200940703053,0001021A,52
201040703026,0001041A,53
201140703038,02010506,53
201140703038,07000217,53
201140703050,07000217,53
201140703019,07000217,54
201040703065,02020107,54
200940703053,15060142,55
201140703044,0001013B,56
201140703010,TX330018,57
201140703006,15060142,58
201040703003,0001013B,60
201040703003,00030101,60
201040703003,07000204,60
201040703003,07000205,60
201040703003,07000224,60
201040703003,07000242,60
201040703003,07000260,60
201040703003,07000261,60
201040703003,07000314,60
201040703003,15060142,60
201040703026,0001013B,60
201040703026,02010505,60
201040703026,07000205,60
201040703026,07000242,60
201040703026,07000245,60
201040703026,07000260,60
201040703026,07000261,60
201040703026,07000314,60
201140703001,07000104,60
201140703001,07000105,60
201140703001,07000213,60
201140703002,02010505,60
201140703006,TX330085,60
201140703007,02010501,60
201140703009,02010506,60
201140703009,07000105,60
201140703009,07000261,60
201140703010,02010501,60
201140703010,02010505,60
201140703010,07000201,60
201140703010,07000202,60
201140703010,07000217,60
201140703010,TX330042,60
201140703011,07000101,60
201140703011,07000104,60
201140703011,07000202,60
201140703011,07000214,60
201140703013,07000314,60
201140703015,07000242,60
201140703016,07000104,60
201140703016,07000201,60
201140703017,0001031A,60
201140703017,02010501,60
201140703019,07000105,60
201140703020,00030107,60
201140703020,00030108,60
201140703022,0001041A,60
201140703022,00030104,60
201140703022,02010502,60
201140703022,07000101,60
201140703022,07000104,60
201140703022,07000105,60
201140703022,07000203,60
201140703022,07000205,60
201140703022,07000213,60
201140703022,07000214,60
201140703022,07000218,60
201140703022,07000261,60
201140703022,07000268,60
201140703023,02010502,60
201140703023,06040503,60
201140703023,07000105,60
201140703023,07000217,60
201140703023,07000242,60
201140703023,S1000005,60
201140703024,0001013B,60
201140703024,07000101,60
201140703024,07000242,60
201140703024,07000260,60
201140703024,07000301,60
201140703025,00030104,60
201140703025,07000105,60
201140703025,07000261,60
201140703025,07000268,60
201140703025,15060143,60
201140703025,15060144,60
201140703026,0001013B,60
201140703026,00030108,60
201140703026,02010502,60
201140703026,07000104,60
201140703026,07000213,60
201140703026,07000314,60
201140703027,02010501,60
201140703027,06040503,60
201140703027,07000105,60
201140703027,07000201,60
201140703027,07000268,60
201140703028,00012501,60
201140703029,00030107,60
201140703029,02010502,60
201140703029,06040503,60
201140703029,S1000004,60
201140703030,07000242,60
200940703053,02010501,60
200940703053,06040521,60
200940703053,07000101,60
200940703053,07000104,60
200940703053,07000213,60
200940703053,07000218,60
200940703053,TX070005,60
201040703065,02010506,60
201040703065,07000201,60
201040703065,07000203,60
201040703065,07000205,60
201040703065,07000242,60
201040703065,07000260,60
201040703065,07000261,60
201140703032,0001013B,60
201140703032,00030101,60
201140703032,07000104,60
201140703032,07000201,60
201140703032,07000205,60
201140703032,07000242,60
201140703032,07000260,60
201140703032,07000261,60
201140703032,07000314,60
201140703033,02010501,60
201140703033,07000201,60
201140703033,07000214,60
201140703033,07000242,60
201140703035,02010502,60
201140703035,02010505,60
201140703035,06040503,60
201140703037,0001013B,60
201140703037,02010502,60
201140703037,02010506,60
201140703037,06040503,60
201140703037,07000101,60
201140703037,07000260,60
201140703037,07000301,60
201140703038,0001013B,60
201140703038,0001031A,60
201140703038,02010505,60
201140703038,07000203,60
201140703038,07000205,60
201140703038,07000213,60
201140703038,07000242,60
201140703038,07000260,60
201140703040,0001031A,60
201140703041,02010501,60
201140703041,02010505,60
201140703041,07000213,60
201140703041,07000242,60
201140703043,07000217,60
201140703043,07000242,60
201140703044,07000104,60
201140703044,07000201,60
201140703044,07000213,60
201140703044,07000242,60
201140703044,07000314,60
201140703045,06040503,60
201140703045,07000105,60
201140703045,07000201,60
201140703045,07000242,60
201140703045,07000268,60
201140703045,07000314,60
201140703046,02010505,60
201140703046,07000218,60
201140703046,07000242,60
201140703047,02010505,60
201140703047,06040503,60
201140703047,07000242,60
201140703048,00030120,60
201140703048,02010505,60
201140703048,07000101,60
201140703048,07000245,60
201140703048,07000255,60
201140703048,07000261,60
201140703048,07000301,60
201140703049,00030125,60
201140703049,02010501,60
201140703049,07000224,60
201140703049,07000242,60
201140703049,07000261,60
201140703050,00030125,60
201140703050,02010502,60
201140703050,07000104,60
201140703050,07000242,60
201140703051,07000201,60
201140703051,07000260,60
201140703051,07000261,60
201140703052,07000201,60
201140703055,0001031A,60
201140703055,00030108,60
201140703055,07000105,60
201140703055,07000261,60
201140703056,00030102,60
201140703057,0001013B,60
201140703057,0001041A,60
201140703057,07000101,60
201140703057,07000104,60
201140703057,07000201,60
201140703057,07000260,60
201140703057,07000268,60
201140703060,07000224,60
201140703060,07000260,60
201140703060,07000268,60
201140703060,07000314,60
201040703003,07000219,61
201040703003,15060141,61
201040703003,15060144,61
201040703026,07000213,61
201040703026,15060144,61
201140703002,07000104,61
201140703002,07000217,61
201140703009,07000104,61
201140703009,07000205,61
201140703010,02010502,61
201140703010,07000101,61
201140703010,07000245,61
201140703010,07000314,61
201140703011,07000203,61
201140703011,15060141,61
201140703013,02010501,61
201140703013,02010502,61
201140703015,07000301,61
201140703022,07000242,61
201140703022,07000260,61
201140703022,07000301,61
201140703024,00030108,61
201140703024,15060144,61
201140703026,07000242,61
201140703027,0001031A,61
200940703053,02020106,61
201140703032,07000101,61
201140703032,07000213,61
201140703032,15060143,61
201140703033,07000217,61
201140703037,07000105,61
201140703038,07000101,61
201140703038,07000104,61
201140703043,06040503,61
201140703044,02010502,61
201140703046,07000105,61
201140703049,07000217,61
201140703049,07000245,61
201140703060,07000205,61
201040703026,06040503,62
201040703026,07000224,62
201140703009,07000242,62
201140703011,TX330010,62
201140703013,06040503,62
201140703019,07000104,62
201140703022,0001013B,62
201140703024,15060143,62
201140703025,07000203,62
201140703025,15060141,62
201140703027,07000203,62
201040703065,0001013B,62
201140703033,02010506,62
201140703033,07000105,62
201140703033,07000314,62
201140703035,07000242,62
201140703035,07000260,62
201140703038,07000245,62
201140703038,07000314,62
201140703043,02010506,62
201140703044,07000101,62
201140703047,07000101,62
201140703048,02010506,62
201140703048,07000260,62
201140703049,07000260,62
201140703049,07000301,62
201140703050,0001013B,62
201140703051,07000301,62
201140703051,TX330076,62
201140703052,02010506,62
201140703055,0001013A,62
201140703055,07000260,62
201140703057,07000105,62
201140703057,07000217,62
201140703057,07000301,62
201140703060,0001013B,62
201140703060,02010502,62
201140703060,07000101,62
201140703060,07000203,62
201040703003,07000213,63
201040703003,07000214,63
201040703003,07000245,63
201040703026,07000214,63
201040703026,15060142,63
201140703001,07000214,63
201140703002,07000202,63
201140703006,00030175,63
201140703007,07000105,63
201140703009,07000314,63
201140703010,0001013B,63
201140703011,15060144,63
201140703016,02010502,63
201140703017,02010505,63
201140703017,07000218,63
201140703019,07000202,63
201140703019,07000203,63
201140703020,0001013B,63
201140703023,07000314,63
201140703024,0001031A,63
201140703024,07000205,63
201140703024,07000218,63
201140703025,07000260,63
201140703026,07000219,63
200940703053,02010505,63
200940703053,15060141,63
201040703065,0001041A,63
201040703065,00030158,63
201040703065,07000214,63
201040703065,TX050014,63
201140703032,15060142,63
201140703032,TX330093,63
201140703035,07000261,63
201140703037,07000242,63
201140703043,02010502,63
201140703043,02010505,63
201140703045,07000217,63
201140703047,15060144,63
201140703048,07000205,63
201040703003,07000268,64
201140703001,07000101,64
201140703001,07000261,64
201140703002,00030101,64
201140703002,07000301,64
201140703002,07000314,64
201140703007,0001013B,64
201140703009,0001031A,64
201140703009,07000101,64
201140703010,07000203,64
201140703010,07000268,64
201140703011,07000213,64
201140703013,07000203,64
201140703016,06040503,64
201140703016,07000105,64
201140703016,07000242,64
201140703019,07000268,64
201140703023,0001013B,64
201140703023,07000260,64
201140703023,07000268,64
201140703025,07000205,64
201140703026,07000105,64
201140703026,07000203,64
201140703026,07000260,64
201140703026,07000268,64
201140703028,TX330046,64
201140703029,S1000005,64
201040703065,0001021A,64
201040703065,0001031A,64
201040703065,07000204,64
201040703065,07000268,64
201140703032,07000245,64
201140703035,00030101,64
201140703035,07000105,64
201140703035,07000245,64
201140703037,07000201,64
201140703037,07000203,64
201140703038,07000268,64
201140703041,02010506,64
201140703041,07000268,64
201140703044,07000202,64
201140703044,07000203,64
201140703044,07000205,64
201140703044,07000268,64
201140703046,07000314,64
201140703048,0001013A,64
201140703048,07000268,64
201140703049,07000101,64
201140703050,TX330009,64
201140703057,07000203,64
201140703059,0001013B,64
201140703060,TX330093,64
201040703003,07000104,65
201040703003,07000269,65
201140703002,07000204,65
201140703004,S1000009,65
201140703006,0001013B,65
201140703006,07000314,65
201140703006,15060144,65
201140703007,02010505,65
201140703007,07000261,65
201140703009,07000260,65
201140703010,TX330020,65
201140703011,07000105,65
201140703011,07000218,65
201140703016,07000314,65
201140703019,0001013B,65
201140703019,00030108,65
201140703021,02010505,65
201140703022,07000204,65
201140703023,07000104,65
201140703023,15060143,65
201140703027,07000217,65
201140703028,07000260,65
201140703029,07000104,65
201140703030,00030108,65
201040703065,00030136,65
201040703065,07000245,65
201140703032,07000204,65
201140703032,07000214,65
201140703033,07000301,65
201140703035,0001013B,65
201140703035,07000214,65
201140703036,00012501,65
201140703038,07000224,65
201140703038,TX330081,65
201140703043,0001013B,65
201140703043,07000214,65
201140703046,07000214,65
201140703046,07000260,65
201140703047,0001013B,65
201140703048,07000203,65
201140703050,07000101,65
201140703050,15060143,65
201140703051,07000101,65
201140703051,07000105,65
201140703051,07000203,65
201140703057,07000269,65
201140703059,07000214,65
201040703003,0001041A,66
201040703026,0001031A,66
201040703026,02020107,66
201140703002,0001013B,66
201140703002,07000101,66
201140703002,07000214,66
201140703005,0001031A,66
201140703006,07000218,66
201140703007,07000301,66
201140703009,07000213,66
201140703010,07000105,66
201140703010,07000205,66
201140703010,07000260,66
201140703011,07000314,66
201140703014,02010501,66
201140703015,02010505,66
201140703017,02010506,66
201140703017,07000242,66
201140703019,07000301,66
201140703019,07000314,66
201140703022,07000255,66
201140703023,S1000009,66
201140703023,S1000015,66
201140703023,S1000022,66
201140703024,0001041A,66
201140703025,0001013B,66
201140703025,07000204,66
201140703025,07000214,66
201140703025,15060142,66
201140703028,06040503,66
201040703065,07000218,66
201040703065,07000224,66
201140703033,0001013B,66
201140703041,15060144,66
201140703044,0001013A,66
201140703044,02010501,66
201140703044,07000214,66
201140703047,07000217,66
201140703048,0001041A,66
201140703048,07000244,66
201140703048,15060142,66
201140703049,0001013B,66
201140703049,00030108,66
201140703050,07000213,66
201140703052,07000314,66
201140703054,07000242,66
201140703057,07000205,66
201140703059,07000314,66
201140703060,0001041A,66
201140703060,07000214,66
201040703026,0001021A,67
201040703026,07000101,67
201040703026,TX090013,67
201140703001,07000301,67
201140703002,0001021A,67
201140703002,15060144,67
201140703007,07000202,67
201140703009,07000203,67
201140703010,0001031A,67
201140703010,07000261,67
201140703010,TX330082,67
201140703011,0001031A,67
201140703011,15060142,67
201140703016,00012501,67
201140703016,02010501,67
201140703017,07000000,67
201140703019,0001031A,67
201140703019,15060144,67
201140703021,02010506,67
201140703021,15060143,67
201140703023,07000205,67
201140703023,S1000014,67
201140703024,07000104,67
201140703024,07000261,67
201140703027,07000214,67
201140703029,02010505,67
200940703053,0001041A,67
201040703065,07000314,67
201140703032,07000224,67
201140703032,15060141,67
201140703032,15060144,67
201140703033,07000213,67
201140703035,07000213,67
201140703038,02010501,67
201140703045,07000213,67
201140703047,07000205,67
201140703048,07000104,67
201140703048,15060141,67
201140703051,02010506,67
201140703052,06040503,67
201140703052,15060141,67
201140703057,07000242,67
201140703057,TX330082,67
201140703060,07000242,67
201040703003,0001031A,68
201040703003,02010501,68
201040703003,07000218,68
201040703003,07000255,68
201040703026,02020106,68
201040703026,TX330034,68
201140703002,07000213,68
201140703002,07000268,68
201140703005,00012501,68
201140703007,02010506,68
201140703007,07000101,68
201140703008,07000268,68
201140703010,0001041A,68
201140703010,07000204,68
201140703010,07000219,68
201140703011,07000217,68
201140703011,15060143,68
201140703013,00012501,68
201140703013,07000218,68
201140703014,07000260,68
201140703015,0001013B,68
201140703015,07000101,68
201140703015,15060143,68
201140703016,07000205,68
201140703017,07000260,68
201140703019,15060141,68
201140703022,15060143,68
201140703023,07000101,68
201140703023,07000261,68
201140703023,S1000019,68
201140703023,S1000020,68
201140703024,07000202,68
201140703024,07000268,68
201140703025,07000301,68
201140703026,07000101,68
201140703026,07000217,68
201140703027,07000261,68
201140703028,07000268,68
200940703053,07000314,68
201040703065,07000104,68
201140703032,07000268,68
201140703033,15060144,68
201140703033,TX330001,68
201140703035,00012501,68
201140703038,0001013A,68
201140703038,00012501,68
201140703040,07000301,68
201140703041,0001013A,68
201140703041,07000101,68
201140703044,07000218,68
201140703045,02010506,68
201140703046,07000217,68
201140703047,TX330093,68
201140703048,00012501,68
201140703048,07000204,68
201140703049,07000203,68
201140703049,15060141,68
201140703050,0001013A,68
201140703050,07000261,68
201140703051,00012501,68
201140703051,06040503,68
201140703054,15060141,68
201140703055,07000242,68
201140703056,00012501,68
201140703057,0001013A,68
201140703060,07000255,68
201140703001,07000203,69
201140703002,07000224,69
201140703005,06040503,69
201140703006,02010506,69
201140703011,07000224,69
201140703016,02010506,69
201140703016,07000101,69
201140703016,TX330241,69
201140703017,0001021A,69
201140703019,15060142,69
201140703022,07000202,69
201140703023,S1000011,69
201140703023,TX330002,69
201140703024,07000204,69
201140703025,07000224,69
201140703026,07000301,69
200940703053,0001031A,69
201140703033,07000202,69
201140703035,07000101,69
201140703038,00030107,69
201140703041,07000214,69
201140703043,15060141,69
201140703046,0001013B,69
201140703047,07000301,69
201140703047,15060141,69
201140703048,15060144,69
201140703049,07000205,69
201140703050,07000301,69
201140703051,07000213,69
201140703052,07000301,69
201140703055,07000301,69
201140703057,07000245,69
201040703003,00030102,70
201040703026,07000269,70
201140703001,00030126,70
201140703001,07000242,70
201140703002,00030102,70
201140703002,07000261,70
201140703002,TX330087,70
201140703005,02010501,70
201140703005,07000242,70
201140703007,00012501,70
201140703007,07000214,70
201140703008,02010502,70
201140703008,07000201,70
201140703008,15060142,70
201140703009,0001013B,70
201140703009,00030125,70
201140703009,07000255,70
201140703009,15060144,70
201140703009,TX330087,70
201140703010,00012501,70
201140703010,07000104,70
201140703011,07000219,70
201140703011,07000242,70
201140703011,07000245,70
201140703011,07000255,70
201140703013,02010505,70
201140703013,TX330104,70
201140703015,00030125,70
201140703015,00030126,70
201140703015,07000104,70
201140703015,07000217,70
201140703015,07000219,70
201140703016,0001013B,70
201140703016,00030126,70
201140703016,07000269,70
201140703016,TX330980,70
201140703017,07000219,70
201140703020,00012501,70
201140703020,00030125,70
201140703020,00030126,70
201140703020,TX330087,70
201140703021,00030107,70
201140703021,00030108,70
201140703021,02010502,70
201140703022,00030125,70
201140703022,00030126,70
201140703023,07000202,70
201140703023,07000224,70
201140703024,00030125,70
201140703024,07000203,70
201140703024,07000255,70
201140703025,07000242,70
201140703026,0001031A,70
201140703026,00030126,70
201140703027,02010502,70
201140703027,07000101,70
201140703027,15060144,70
201140703028,02010505,70
201140703028,07000224,70
201140703029,00030125,70
201140703029,07000101,70
201140703029,S1000014,70
201140703030,00012501,70
201140703030,00030125,70
201040703065,0001013A,70
201040703065,00030135,70
201040703065,07000202,70
201040703065,07000219,70
201140703032,07000269,70
201140703033,00012501,70
201140703034,TX330085,70
201140703035,07000217,70
201140703035,07000219,70
201140703035,07000269,70
201140703036,00030135,70
201140703036,00030136,70
201140703037,07000314,70
201140703038,02010502,70
201140703038,07000219,70
201140703038,07000269,70
201140703038,15060141,70
201140703039,00012501,70
201140703040,00030125,70
201140703041,00012501,70
201140703041,00030125,70
201140703041,07000104,70
201140703041,07000260,70
201140703043,00012501,70
201140703043,02010501,70
201140703043,15060143,70
201140703045,0001013B,70
201140703045,02010502,70
201140703045,07000219,70
201140703045,07000269,70
201140703046,07000244,70
201140703047,00012501,70
201140703047,02010501,70
201140703047,07000269,70
201140703047,07000314,70
201140703049,07000214,70
201140703049,07000269,70
201140703050,0001041A,70
201140703050,00030119,70
201140703050,00030126,70
201140703050,15060144,70
201140703051,TX330111,70
201140703052,0001013B,70
201140703052,02010502,70
201140703054,00012501,70
201140703055,0001013B,70
201140703055,00030126,70
201140703055,07000245,70
201140703055,07000269,70
201140703055,TX330127,70
201140703057,00030103,70
201140703060,0001013A,70
201140703060,00012501,70
201140703060,07000104,70
201140703060,07000245,70
201140703060,07000269,70
201040703026,00030112,71
201140703002,TX330045,71
201140703003,00012501,71
201140703003,TX330182,71
201140703004,00012501,71
201140703005,07000218,71
201140703006,0001013A,71
201140703006,02010502,71
201140703006,15060141,71
201140703009,07000218,71
201140703009,15060142,71
201140703009,15060143,71
201140703010,07000301,71
201140703011,00012501,71
201140703012,TX330182,71
201140703013,07000214,71
201140703014,02010502,71
201140703014,07000301,71
201140703015,02010506,71
201140703015,15060141,71
201140703016,15060143,71
201140703017,07000101,71
201140703017,15060144,71
201140703017,TX330182,71
201140703019,07000219,71
201140703021,15060142,71
201140703022,15060142,71
201140703023,00030108,71
201140703023,07000219,71
201140703023,S1000006,71
201140703025,07000101,71
201140703025,07000213,71
201140703025,07000217,71
201140703025,07000218,71
201140703026,0001013A,71
201140703026,00030107,71
201140703026,07000218,71
201140703027,07000104,71
201140703027,07000218,71
201140703027,15060142,71
201140703028,0001013B,71
201140703029,00030108,71
201140703029,S1000019,71
201140703032,0001021A,71
201140703032,07000255,71
201140703033,07000218,71
201140703034,07000242,71
201140703035,TX330042,71
201140703037,00030215,71
201140703038,07000000,71
201140703038,07000105,71
201140703040,0001013B,71
201140703041,0001013B,71
201140703041,07000245,71
201140703043,0001031A,71
201140703043,07000219,71
201140703043,15060144,71
201140703044,07000260,71
201140703044,07000301,71
201140703045,0001013A,71
201140703045,02010505,71
201140703045,07000224,71
201140703045,07000245,71
201140703045,15060143,71
201140703046,00030119,71
201140703046,00030120,71
201140703046,07000104,71
201140703047,15060142,71
201140703047,15060143,71
201140703047,TX330109,71
201140703049,07000104,71
201140703049,07000218,71
201140703049,07000219,71
201140703049,07000314,71
201140703051,07000219,71
201140703051,07000242,71
201140703051,07000245,71
201140703051,15060141,71
201140703055,07000104,71
201140703057,07000214,71
201140703057,07000224,71
201140703060,02010506,71
201140703060,07000219,71
201140703060,15060143,71
201140703060,15060144,71
201040703026,07000255,72
201140703001,07000268,72
201140703002,00012501,72
201140703003,15060144,72
201140703004,S1000006,72
201140703007,07000217,72
201140703008,07000314,72
201140703009,0001041A,72
201140703009,00012501,72
201140703009,07000301,72
201140703009,15060141,72
201140703010,07000213,72
201140703010,15060143,72
201140703010,15060144,72
201140703011,07000205,72
201140703011,07000268,72
201140703013,07000260,72
201140703015,07000314,72
201140703016,07000219,72
201140703017,07000203,72
201140703019,0001013A,72
201140703019,00012501,72
201140703019,00030107,72
201140703019,07000101,72
201140703019,07000214,72
201140703019,07000244,72
201140703020,07000242,72
201140703020,TX330091,72
201140703021,15060141,72
201140703022,15060141,72
201140703022,15060144,72
201140703022,TX330077,72
201140703023,0001041A,72
201140703023,07000201,72
201140703023,15060144,72
201140703024,00030107,72
201140703024,07000245,72
201140703025,07000104,72
201140703025,07000245,72
201140703026,07000224,72
201140703026,15060143,72
201140703026,15060144,72
201140703027,00012501,72
201140703028,0001031A,72
201140703028,07000218,72
201140703028,07000242,72
201140703029,07000314,72
201040703065,07000255,72
201140703032,0001013A,72
201140703033,0001013A,72
201140703033,07000260,72
201140703033,07000261,72
201140703034,0001013B,72
201140703035,07000104,72
201140703036,07000105,72
201140703037,07000219,72
201140703037,15060144,72
201140703041,07000202,72
201140703041,07000255,72
201140703043,07000314,72
201140703045,07000205,72
201140703046,02010506,72
201140703048,0001021A,72
201140703049,00012501,72
201140703049,00030107,72
201140703049,07000244,72
201140703050,07000219,72
201140703051,02010502,72
201140703054,TX330213,72
201140703056,00030101,72
201140703057,00012501,72
201140703057,07000244,72
201140703057,15060141,72
201140703059,07000217,72
201140703059,07000245,72
201140703001,0001013B,73
201140703001,07000219,73
201140703001,15060144,73
201140703002,07000218,73
201140703002,15060143,73
201140703003,15060141,73
201140703006,00012501,73
